site.name	sample.location	light	n.measures	nls.converged	lambda	transmission_ss	transmission
Ban	2	s	3	NA	440	7.845240701337082e-9	6.246321324617774e-5
Ban	2	s	3	NA	441	1.2413820493146567e-8	6.696547263117596e-5
Ban	2	s	3	NA	442	9.565633570380022e-10	6.74748914485448e-5
Ban	2	s	3	NA	443	7.569408593443335e-11	6.69282737027836e-5
Ban	2	s	3	NA	444	4.51625270630093e-13	7.105994629365333e-5
Ban	2	s	3	NA	445	7.246649414373995e-9	7.552408331774596e-5
Ban	2	s	3	NA	446	1.4159024734781604e-8	6.918932730051637e-5
Ban	2	s	3	NA	447	1.9025844449771957e-10	6.797225174139933e-5
Ban	2	s	3	NA	448	3.7287421100750155e-9	5.989081468022017e-5
Ban	2	s	3	NA	449	9.245990726673317e-10	5.4136558620119784e-5
Ban	2	s	3	NA	450	1.5172250199587355e-8	7.43943513656766e-5
Ban	2	s	3	NA	451	2.177125402214533e-8	7.834376466719974e-5
Ban	2	s	3	NA	452	1.3406894063975391e-8	6.501140111264877e-5
Ban	2	s	3	NA	453	8.183939423737651e-9	6.256224387687006e-5
Ban	2	s	3	NA	454	1.8780391650164387e-9	5.9308445124317765e-5
Ban	2	s	3	NA	455	9.070832434804617e-9	5.663155034861442e-5
Ban	2	s	3	NA	456	6.7805380570397905e-9	5.680160329512833e-5
Ban	2	s	3	NA	457	2.183021450274964e-9	6.916436000248537e-5
Ban	2	s	3	NA	458	9.234311972930576e-9	7.119093815826418e-5
Ban	2	s	3	NA	459	6.211433159515016e-9	5.771192920770982e-5
Ban	2	s	3	NA	460	5.226309731057033e-9	5.2222788779755896e-5
Ban	2	s	3	NA	461	7.953444322482441e-9	5.95573311407665e-5
Ban	2	s	3	NA	462	1.5054929311052162e-8	7.353550579080603e-5
Ban	2	s	3	NA	463	5.613877474038634e-9	6.215122769117431e-5
Ban	2	s	3	NA	464	2.5957522438655926e-10	4.440616608336968e-5
Ban	2	s	3	NA	465	4.507448730048254e-9	6.792212963766455e-5
Ban	2	s	3	NA	466	2.065984159092173e-8	6.454015068371289e-5
Ban	2	s	3	NA	467	1.0787521350736264e-8	5.8649139300904125e-5
Ban	2	s	3	NA	468	6.531338615705541e-9	5.245102283801264e-5
Ban	2	s	3	NA	469	1.3257491635402622e-9	6.601283797438505e-5
Ban	2	s	3	NA	470	9.540217598943227e-9	7.106995110354894e-5
Ban	2	s	3	NA	471	1.486354039305459e-8	5.786492583912918e-5
Ban	2	s	3	NA	472	1.718998091573073e-8	6.32135979405493e-5
Ban	2	s	3	NA	473	3.631795376809435e-8	6.75485408567701e-5
Ban	2	s	3	NA	474	9.752966287243802e-9	8.33072387370369e-5
Ban	2	s	3	NA	475	9.151121580597665e-10	7.626842532673245e-5
Ban	2	s	3	NA	476	2.4516282251851073e-9	5.573462335695463e-5
Ban	2	s	3	NA	477	9.502357197184402e-9	7.262125493128468e-5
Ban	2	s	3	NA	478	3.164172863725058e-9	7.8984537792384e-5
Ban	2	s	3	NA	479	1.6563270693038964e-10	7.423664700933212e-5
Ban	2	s	3	NA	480	1.3994427522891443e-9	8.954267909494964e-5
Ban	2	s	3	NA	481	3.738102846422072e-11	9.129430824050697e-5
Ban	2	s	3	NA	482	2.5740310807942004e-9	9.562816906028491e-5
Ban	2	s	3	NA	483	3.530469372464347e-9	8.63323738690391e-5
Ban	2	s	3	NA	484	4.772039908497212e-10	1.0696979657037361e-4
Ban	2	s	3	NA	485	5.170641883015684e-10	9.29449766245444e-5
Ban	2	s	3	NA	486	2.9265615268217663e-10	7.400112409612737e-5
Ban	2	s	3	NA	487	6.30877320522217e-11	7.407800530116953e-5
Ban	2	s	3	NA	488	3.078359555877827e-11	6.87993389533571e-5
Ban	2	s	3	NA	489	1.141140729119142e-12	9.078664448019658e-5
Ban	2	s	3	NA	490	5.949634295312887e-10	8.741466857812137e-5
Ban	2	s	3	NA	491	1.2479454267878399e-10	6.941914273594277e-5
Ban	2	s	3	NA	492	5.671209262363203e-10	6.798583265363766e-5
Ban	2	s	3	NA	493	1.3503091491231833e-10	9.596926514018494e-5
Ban	2	s	3	NA	494	3.161832640901046e-9	8.018322931507069e-5
Ban	2	s	3	NA	495	2.8141935910082685e-9	9.068668905440337e-5
Ban	2	s	3	NA	496	2.7973250009996572e-9	8.531911019176587e-5
Ban	2	s	3	NA	497	1.9509668472133564e-10	7.815534540969612e-5
Ban	2	s	3	NA	498	8.614832381328935e-10	8.898904345233454e-5
Ban	2	s	3	NA	499	1.1750097011303282e-9	9.454632198011282e-5
Ban	2	s	3	NA	500	8.496024972993524e-11	1.1384615660091754e-4
Ban	2	s	3	NA	501	8.517011775925448e-12	1.0673943109247263e-4
Ban	2	s	3	NA	502	1.2957890390107943e-11	8.817139569290815e-5
Ban	2	s	3	NA	503	5.1998389206028185e-9	9.280714913469013e-5
Ban	2	s	3	NA	504	5.818600409751598e-9	8.538617999864376e-5
Ban	2	s	3	NA	505	3.2330759635135232e-9	7.498666678023918e-5
Ban	2	s	3	NA	506	1.0648803212493549e-8	8.452216353228515e-5
Ban	2	s	3	NA	507	6.333225513861906e-9	8.717486783469442e-5
Ban	2	s	3	NA	508	4.688076763125618e-9	7.78408310544714e-5
Ban	2	s	3	NA	509	8.319040178634834e-9	8.04354347248682e-5
Ban	2	s	3	NA	510	6.976300898142462e-9	9.883092302954224e-5
Ban	2	s	3	NA	511	1.0959241828602043e-8	7.662569966144731e-5
Ban	2	s	3	NA	512	6.883375571033396e-9	8.0988061900702e-5
Ban	2	s	3	NA	513	1.3607606130890463e-10	8.783858442113268e-5
Ban	2	s	3	NA	514	2.417774681829958e-10	9.096741947369661e-5
Ban	2	s	3	NA	515	5.504982427395781e-9	9.800893517111106e-5
Ban	2	s	3	NA	516	7.727174643717428e-9	8.519851588494457e-5
Ban	2	s	3	NA	517	3.990751853856017e-10	7.937772361612668e-5
Ban	2	s	3	NA	518	5.851016884618029e-9	8.23607229966591e-5
Ban	2	s	3	NA	519	6.7976186699214174e-9	8.925696207672443e-5
Ban	2	s	3	NA	520	2.7065011741606008e-9	9.845790719817777e-5
Ban	2	s	3	NA	521	2.8324060764095875e-9	1.0534678224090636e-4
Ban	2	s	3	NA	522	8.167649608774552e-9	9.510585498613643e-5
Ban	2	s	3	NA	523	9.589301092740194e-9	8.915130033165672e-5
Ban	2	s	3	NA	524	2.0933763448053535e-9	1.1091362325463476e-4
Ban	2	s	3	NA	525	1.3726182154643492e-8	1.0531667289531605e-4
Ban	2	s	3	NA	526	1.1430077379099692e-8	8.948617332202557e-5
Ban	2	s	3	NA	527	5.185077949666306e-9	9.490569501905895e-5
Ban	2	s	3	NA	528	2.0848746954936647e-9	8.659441794319267e-5
Ban	2	s	3	NA	529	1.38288061727422e-9	9.77468027692414e-5
Ban	2	s	3	NA	530	2.4706792803854518e-9	9.339132236910975e-5
Ban	2	s	3	NA	531	3.78255119261431e-9	8.271284027890054e-5
Ban	2	s	3	NA	532	2.731613968662045e-9	8.333791321692524e-5
Ban	2	s	3	NA	533	3.2122352608051925e-9	7.620051223190954e-5
Ban	2	s	3	NA	534	4.4853889931725623e-10	7.659100377624174e-5
Ban	2	s	3	NA	535	1.730557842230338e-10	6.694294199244502e-5
Ban	2	s	3	NA	536	4.933294346579405e-10	7.590206573870184e-5
Ban	2	s	3	NA	537	2.99566620257539e-9	6.669536427575253e-5
Ban	2	s	3	NA	538	3.74936430891826e-9	5.372911873763295e-5
Ban	2	s	3	NA	539	1.5283014541406327e-9	5.9170128630212206e-5
Ban	2	s	3	NA	540	5.582496386795754e-11	7.021952353162135e-5
Ban	2	s	3	NA	541	4.785434312448625e-10	7.286184599068205e-5
Ban	2	s	3	NA	542	7.4495262380623925e-9	5.513836608988652e-5
Ban	2	s	3	NA	543	3.1874028631372834e-9	5.9664364103012656e-5
Ban	2	s	3	NA	544	5.13923330837216e-10	6.326573826609367e-5
Ban	2	s	3	NA	545	9.361348887634135e-11	6.514776828155393e-5
Ban	2	s	3	NA	546	1.345034757460519e-10	7.405811759904141e-5
Ban	2	s	3	NA	547	8.95479415873295e-10	6.975540811423163e-5
Ban	2	s	3	NA	548	5.658747648816402e-10	8.144411172753398e-5
Ban	2	s	3	NA	549	1.750455526554984e-9	7.310124551588142e-5
Ban	2	s	3	NA	550	1.1524580848468912e-9	6.108345149296751e-5
Ban	2	s	3	NA	551	2.0082781324066846e-9	7.180144805499629e-5
Ban	2	s	3	NA	552	2.1585012598466947e-9	7.589839315186711e-5
Ban	2	s	3	NA	553	4.010888612095643e-10	5.8932845248045924e-5
Ban	2	s	3	NA	554	7.14812095330545e-9	5.420001327394326e-5
Ban	2	s	3	NA	555	1.8468879519895852e-8	5.3589473424753615e-5
Ban	2	s	3	NA	556	1.6428754012224336e-9	5.025024518456828e-5
Ban	2	s	3	NA	557	7.214551968914226e-10	5.110499469368531e-5
Ban	2	s	3	NA	558	2.5415325564228047e-9	5.276545981802755e-5
Ban	2	s	3	NA	559	4.81007724316395e-10	6.0060359969838575e-5
Ban	2	s	3	NA	560	5.338295764076551e-9	5.5841016329150654e-5
Ban	2	s	3	NA	561	1.0955420951512168e-8	5.8589030272253255e-5
Ban	2	s	3	NA	562	4.425504485849656e-9	6.055785243254658e-5
Ban	2	s	3	NA	563	1.7775783079706814e-9	5.4734950854771454e-5
Ban	2	s	3	NA	564	1.1358312961046446e-10	5.0161814150436104e-5
Ban	2	s	3	NA	565	4.27435110460718e-10	6.276677873296745e-5
Ban	2	s	3	NA	566	4.1104237717911374e-11	7.374187506453636e-5
Ban	2	s	3	NA	567	2.1175471713077275e-9	6.188211989310873e-5
Ban	2	s	3	NA	568	3.945663663298731e-10	4.4506652480365375e-5
Ban	2	s	3	NA	569	5.407953868774858e-9	5.906688650142878e-5
Ban	2	s	3	NA	570	4.032563351869904e-13	6.06331578200093e-5
Ban	2	s	3	NA	571	2.7077016431636047e-9	5.757498424304538e-5
Ban	2	s	3	NA	572	3.0054876631332357e-9	5.756095144545577e-5
Ban	2	s	3	NA	573	9.112378906278939e-10	7.025685439681006e-5
Ban	2	s	3	NA	574	9.115629509665827e-10	6.505410884466109e-5
Ban	2	s	3	NA	575	4.3394528431658914e-10	6.216625248265657e-5
Ban	2	s	3	NA	576	1.2124875434773424e-9	6.450399342730944e-5
Ban	2	s	3	NA	577	6.865281085680962e-9	6.144794988353132e-5
Ban	2	s	3	NA	578	1.2911925389426885e-10	7.14330091314985e-5
Ban	2	s	3	NA	579	8.242388085530531e-10	6.20325213453387e-5
Ban	2	s	3	NA	580	3.109038834764712e-9	5.7863891337160254e-5
Ban	2	s	3	NA	581	1.625656073339274e-9	6.084142688639154e-5
Ban	2	s	3	NA	582	7.846191254175694e-9	6.485170932405397e-5
Ban	2	s	3	NA	583	1.2434779603419622e-8	6.347761319407215e-5
Ban	2	s	3	NA	584	1.940762093667432e-9	5.789727236799435e-5
Ban	2	s	3	NA	585	5.838583470120956e-10	6.873792018689057e-5
Ban	2	s	3	NA	586	5.883108727845648e-9	6.270655975659097e-5
Ban	2	s	3	NA	587	1.8899329271041096e-10	5.729721268886153e-5
Ban	2	s	3	NA	588	1.0236581644686754e-9	4.24842774172998e-5
Ban	2	s	3	NA	589	2.414320351658036e-9	6.362966570507484e-5
Ban	2	s	3	NA	590	1.0502348475931837e-11	5.568573698823147e-5
Ban	2	s	3	NA	591	8.649857635163434e-10	5.165877549365022e-5
Ban	2	s	3	NA	592	1.8311818130894252e-9	4.577554399201637e-5
Ban	2	s	3	NA	593	3.991007948219314e-10	5.494145006486526e-5
Ban	2	s	3	NA	594	2.186720903404527e-9	5.122820834811125e-5
Ban	2	s	3	NA	595	5.8568089044765115e-9	5.389755371960003e-5
Ban	2	s	3	NA	596	3.606075396675383e-11	7.065049296099061e-5
Ban	2	s	3	NA	597	2.1688041227280792e-9	6.150044611769279e-5
Ban	2	s	3	NA	598	3.906496504778751e-9	5.916941564669225e-5
Ban	2	s	3	NA	599	3.2574236535713117e-12	7.5995618037495e-5
Ban	2	s	3	NA	600	1.941673384817563e-9	7.406912279781387e-5
Ban	2	s	3	NA	601	4.219650341607389e-10	6.345702332896701e-5
Ban	2	s	3	NA	602	5.366932074840922e-9	5.9302163756533306e-5
Ban	2	s	3	NA	603	4.667574935549556e-9	5.2589034319540056e-5
Ban	2	s	3	NA	604	5.007755029159623e-10	4.797323483443272e-5
Ban	2	s	3	NA	605	1.2477200558472816e-9	5.918347787278482e-5
Ban	2	s	3	NA	606	1.0176337965967185e-8	6.938120172136505e-5
Ban	2	s	3	NA	607	4.793457418216147e-9	7.47933644142438e-5
Ban	2	s	3	NA	608	2.572311400455507e-9	7.746461690457228e-5
Ban	2	s	3	NA	609	1.753927946354319e-10	7.15486612513544e-5
Ban	2	s	3	NA	610	1.093968025495407e-11	6.586109327210602e-5
Ban	2	s	3	NA	611	5.8768775904383415e-9	6.114270911506013e-5
Ban	2	s	3	NA	612	3.240271565413503e-9	8.379982701125278e-5
Ban	2	s	3	NA	613	1.8698305531649747e-9	7.111808576147475e-5
Ban	2	s	3	NA	614	1.482759591075865e-9	6.951672391736479e-5
Ban	2	s	3	NA	615	1.6121804798754466e-8	6.147345046152495e-5
Ban	2	s	3	NA	616	3.8078427607391047e-8	5.3952681236595605e-5
Ban	2	s	3	NA	617	2.6195823259668344e-8	7.218474783403213e-5
Ban	2	s	3	NA	618	2.313254465673099e-8	7.364248366786048e-5
Ban	2	s	3	NA	619	1.6143395476184388e-8	7.444440922716201e-5
Ban	2	s	3	NA	620	1.997173324523702e-9	7.546393828089164e-5
Ban	2	s	3	NA	621	7.127636373837261e-9	6.696664777877013e-5
Ban	2	s	3	NA	622	6.000180137502814e-9	5.917817486321039e-5
Ban	2	s	3	NA	623	8.774228738919279e-10	7.723921401288342e-5
Ban	2	s	3	NA	624	2.949394476749913e-9	7.788721715416915e-5
Ban	2	s	3	NA	625	1.1450841915824534e-9	7.084765073721695e-5
Ban	2	s	3	NA	626	6.885774548819456e-9	6.302574506133763e-5
Ban	2	s	3	NA	627	2.55958092439442e-8	5.2293461079991864e-5
Ban	2	s	3	NA	628	1.6810724291800533e-8	7.63791112539245e-5
Ban	2	s	3	NA	629	2.739079773327414e-8	8.282828077316382e-5
Ban	2	s	3	NA	630	7.680944553915927e-9	6.453719539763656e-5
Ban	2	s	3	NA	631	2.989016901549421e-10	6.109257615676084e-5
Ban	2	s	3	NA	632	5.892053970616369e-9	5.763137236844138e-5
Ban	2	s	3	NA	633	3.1316049091113557e-9	5.7490737853189226e-5
Ban	2	s	3	NA	634	6.385116362901254e-11	7.459473271808054e-5
Ban	2	s	3	NA	635	1.887639107858399e-10	5.988527540398227e-5
Ban	2	s	3	NA	636	9.550537681230647e-9	4.0529733557422384e-5
Ban	2	s	3	NA	637	9.022333459172678e-9	5.7500621798547e-5
Ban	2	s	3	NA	638	6.200095380603757e-10	6.355845000172178e-5
Ban	2	s	3	NA	639	2.810193987616226e-9	5.913855632234657e-5
Ban	2	s	3	NA	640	2.8220628614480447e-10	6.588562991201529e-5
Ban	2	s	3	NA	641	2.2039526458034008e-8	5.920587472568971e-5
Ban	2	s	3	NA	642	8.160191944459892e-10	5.956589335725671e-5
Ban	2	s	3	NA	643	1.255544841403826e-10	5.6772249118101965e-5
Ban	2	s	3	NA	644	8.039352199780436e-9	6.691690321971456e-5
Ban	2	s	3	NA	645	1.0521484893982069e-8	6.77903926182813e-5
Ban	2	s	3	NA	646	2.1551076378786014e-10	7.180938354944853e-5
Ban	2	s	3	NA	647	3.658374239685108e-10	7.325872744676211e-5
Ban	2	s	3	NA	648	2.965648705526874e-9	7.569395976611841e-5
Ban	2	s	3	NA	649	8.786036135992627e-11	6.576166489846715e-5
Ban	2	s	3	NA	650	5.402001980839286e-9	6.189000422440866e-5
Ban	2	s	3	NA	651	1.5952006698170154e-8	5.4851285415959456e-5
Ban	2	s	3	NA	652	3.5750435202684917e-9	5.827572593819357e-5
Ban	2	s	3	NA	653	1.8734200584152303e-8	6.833500623950783e-5
Ban	2	s	3	NA	654	1.7408536145556331e-9	6.823128930610444e-5
Ban	2	s	3	NA	655	8.297696996724452e-12	6.82872915806045e-5
Ban	2	s	3	NA	656	9.54090521933562e-10	5.828100965298392e-5
Ban	2	s	3	NA	657	5.453676660441701e-10	7.193732323812585e-5
Ban	2	s	3	NA	658	2.4010172394828492e-11	7.005820462953578e-5
Ban	2	s	3	NA	659	2.0622221296072014e-8	6.484635051207018e-5
Ban	2	s	3	NA	660	4.1891080674782405e-8	5.9971080566288604e-5
Ban	2	s	3	NA	661	5.2112323298817176e-9	7.031020053288063e-5
Ban	2	s	3	NA	662	7.576661353517127e-9	7.02399951457543e-5
Ban	2	s	3	NA	663	1.1512688442371166e-9	7.925276569066082e-5
Ban	2	s	3	NA	664	4.378231213420124e-12	6.83228345990197e-5
Ban	2	s	3	NA	665	3.012057335935389e-9	6.800588042068027e-5
Ban	2	s	3	NA	666	7.032409627404198e-10	6.412044304438639e-5
Ban	2	s	3	NA	667	7.516329037529561e-10	6.741085496034603e-5
Ban	2	s	3	NA	668	1.1742139165406462e-9	6.34346220116168e-5
Ban	2	s	3	NA	669	9.949140951902461e-10	6.696247935653053e-5
Ban	2	s	3	NA	670	2.875069897178754e-9	4.89514885136707e-5
Ban	2	s	3	NA	671	1.104458253096965e-9	6.232033729343632e-5
Ban	2	s	3	NA	672	3.5439366402264196e-9	8.013519346257298e-5
Ban	2	s	3	NA	673	1.7954092448413792e-8	7.124661853895305e-5
Ban	2	s	3	NA	674	5.296339092978027e-8	5.935344695348029e-5
Ban	2	s	3	NA	675	5.219899071000337e-9	5.243499700086545e-5
Ban	2	s	3	NA	676	2.870824142258429e-10	6.304308319535741e-5
Ban	2	s	3	NA	677	1.6333973477159564e-9	6.52857323531324e-5
Ban	2	s	3	NA	678	1.230158769860322e-8	7.899549122285761e-5
Ban	2	s	3	NA	679	1.6293942802138376e-8	6.66311449853828e-5
Ban	2	s	3	NA	680	5.146786317987364e-8	7.62441660880908e-5
Ban	2	s	3	NA	681	5.994755943169056e-8	8.164460435693531e-5
Ban	2	s	3	NA	682	3.215734108666954e-8	7.359882160573865e-5
Ban	2	s	3	NA	683	2.7767689477932508e-8	8.252540420897934e-5
Ban	2	s	3	NA	684	1.811418049304315e-8	8.76923170244105e-5
Ban	2	s	3	NA	685	3.364519762722213e-8	6.214065834517533e-5
Ban	2	s	3	NA	686	7.312492942691234e-9	6.609449577081402e-5
Ban	2	s	3	NA	687	3.180941594577743e-8	6.56531305003205e-5
Ban	2	s	3	NA	688	1.1413026075500951e-8	5.996795476615761e-5
Ban	2	s	3	NA	689	3.643201849358448e-8	6.624568328424606e-5
Ban	2	s	3	NA	690	2.9323884399649e-8	4.86983367198666e-5
Ban	2	s	3	NA	691	2.453564305845266e-8	5.6443321037590305e-5
Ban	2	s	3	NA	692	5.301592461986126e-10	5.7575408163628456e-5
Ban	2	s	3	NA	693	3.27336095565576e-8	5.16187336749683e-5
Ban	2	s	3	NA	694	1.981538664466236e-8	5.598185446799103e-5
Ban	2	s	3	NA	695	7.820040478860525e-10	7.321559504694985e-5
Ban	2	s	3	NA	696	8.91033841223799e-11	6.169229050483513e-5
Ban	2	s	3	NA	697	1.8761605235764556e-8	7.07147811132069e-5
Ban	2	s	3	NA	698	9.004977945474181e-9	7.90913299809932e-5
Ban	2	s	3	NA	699	1.0514803586444312e-8	6.912063765708726e-5
Ban	2	s	3	NA	700	6.719147613804413e-6	-2.9095643477548692e-5
Ban	3	s	5	NA	350	0.004189019537713855	0.04405279893939922
Ban	3	s	5	NA	351	0.0034793836960497746	0.04191142274836184
Ban	3	s	5	NA	352	0.002978482910039914	0.04116016025466842
Ban	3	s	5	NA	353	0.0027449684995305727	0.041505769273933096
Ban	3	s	5	NA	354	0.002872457844362767	0.038990265006518074
Ban	3	s	5	NA	355	0.0037215114688009185	0.039221971432324754
Ban	3	s	5	NA	356	0.0034657703629433897	0.04163126280969099
Ban	3	s	5	NA	357	0.002569594942086214	0.04128933602773578
Ban	3	s	5	NA	358	0.002460994665997633	0.040775474378328125
Ban	3	s	5	NA	359	0.0032928100941584295	0.04049661444349287
Ban	3	s	5	NA	360	0.004638010099531193	0.039928096082676535
Ban	3	s	5	NA	361	0.0040380804211847835	0.03929150789316734
Ban	3	s	5	NA	362	0.004103916229172206	0.038982893570212986
Ban	3	s	5	NA	363	0.00897931433573816	0.0359338248448553
Ban	3	s	5	NA	364	0.013485726190154765	0.034597956040406615
Ban	3	s	5	NA	365	0.015645243238256206	0.03324405583941818
Ban	3	s	5	NA	366	0.020872203281657384	0.03064776567105208
Ban	3	s	5	NA	367	0.03078520404014733	0.02870158741323609
Ban	3	s	5	NA	368	0.03115322982529657	0.02846050548100262
Ban	3	s	5	NA	369	0.030005450111532758	0.028394902618775534
Ban	3	s	5	NA	370	0.0344619620316223	0.027712138607463906
Ban	3	s	5	NA	371	0.030233060529949445	0.02750313277124207
Ban	3	s	5	NA	372	0.02795145790039123	0.02757489808858518
Ban	3	s	5	NA	373	0.027807255843781596	0.028848821017426602
Ban	3	s	5	NA	374	0.025926180220936533	0.03019459629709871
Ban	3	s	5	NA	375	0.02391760121293347	0.029857860511223185
Ban	3	s	5	NA	376	0.026403338427487877	0.027029853840352346
Ban	3	s	5	NA	377	0.02909206661282009	0.024025372805802536
Ban	3	s	5	NA	378	0.038056199514960955	0.020524934545099897
Ban	3	s	5	NA	379	0.03953971916325107	0.01973154232470863
Ban	3	s	5	NA	380	0.03292681139735619	0.020630645020925646
Ban	3	s	5	NA	381	0.034010475031217076	0.019721509024459277
Ban	3	s	5	NA	382	0.026243564829192382	0.021951841383144655
Ban	3	s	5	NA	383	0.019203904704294186	0.026600053536191628
Ban	3	s	5	NA	384	0.021512532293581434	0.027246043143128656
Ban	3	s	5	NA	385	0.02358801578145816	0.022900938029107816
Ban	3	s	5	NA	386	0.026154465962914337	0.020833514767448012
Ban	3	s	5	NA	387	0.029704486164731238	0.02042436215579974
Ban	3	s	5	NA	388	0.030168580784658765	0.019812736797214583
Ban	3	s	5	NA	389	0.028697203541043485	0.018950698359852414
Ban	3	s	5	NA	390	0.027797517779099307	0.01689269653722046
Ban	3	s	5	NA	391	0.024823658386670274	0.014816331416236485
Ban	3	s	5	NA	392	0.025875090487383068	0.01501039995101182
Ban	3	s	5	NA	393	0.031698757796119525	0.018808971300405444
Ban	3	s	5	NA	394	0.03699373624483673	0.02172864848038011
Ban	3	s	5	NA	395	0.02598861526176865	0.017689764710488127
Ban	3	s	5	NA	396	0.022857369778061343	0.014790235763736751
Ban	3	s	5	NA	397	0.028642621001891744	0.017581816823022626
Ban	3	s	5	NA	398	0.0246155027670399	0.01574949331553055
Ban	3	s	5	NA	399	0.017562848586297558	0.0093927470761232
Ban	3	s	5	NA	400	0.015190381534124634	0.007089226321137021
Ban	3	s	5	NA	401	0.011417236971709446	0.0063944091231229435
Ban	3	s	5	NA	402	0.006166694709349837	0.0049512833624412835
Ban	3	s	5	NA	403	0.0058452435105234395	0.004751914586461263
Ban	3	s	5	NA	404	0.007254902846712214	0.005226137043290304
Ban	3	s	5	NA	405	0.006366582750250119	0.005020328068930038
Ban	3	s	5	NA	406	0.00567646139566124	0.004944339027236593
Ban	3	s	5	NA	407	0.005402781757853439	0.004798113616176014
Ban	3	s	5	NA	408	0.004903696727609627	0.004484529824110469
Ban	3	s	5	NA	409	0.002521662496959979	0.003328265754519324
Ban	3	s	5	NA	410	0.0023809344307977143	0.0032766035277720287
Ban	3	s	5	NA	411	0.002295037906995368	0.003250826771494725
Ban	3	s	5	NA	412	0.0011187382429014745	0.0022770022963733826
Ban	3	s	5	NA	413	5.236453656345408e-4	0.001599467092338808
Ban	3	s	5	NA	414	4.81744150936627e-4	0.0015157748167684267
Ban	3	s	5	NA	415	7.248982190277452e-4	0.0017883800349777071
Ban	3	s	5	NA	416	6.442907413097254e-4	0.0016640229178063724
Ban	3	s	5	NA	417	4.584681724226301e-4	0.0014252098459233145
Ban	3	s	5	NA	418	3.5061347811604903e-4	0.0012786285155422692
Ban	3	s	5	NA	419	7.449228367807085e-5	6.071313563777207e-4
Ban	3	s	5	NA	420	1.002898958789403e-6	7.606093206348763e-5
Ban	3	s	5	NA	421	7.447011319115354e-6	-1.897780394605479e-4
Ban	3	s	5	NA	422	1.1432540572620602e-5	-2.3185365834213996e-4
Ban	3	s	5	NA	423	1.235914798244059e-5	-2.4797697437064023e-4
Ban	3	s	5	NA	424	1.1016739113700328e-5	-2.3936695415293323e-4
Ban	3	s	5	NA	425	5.0416711610686396e-6	-1.6227065434978275e-4
Ban	3	s	5	NA	426	4.82970331941291e-7	-5.7068594519538515e-5
Ban	3	s	5	NA	427	1.1093613214793936e-8	-1.3276180469077922e-5
Ban	3	s	5	NA	428	1.87355831248239e-8	-7.0932464603104635e-6
Ban	3	s	5	NA	429	3.6543929457193134e-8	-6.482080074413653e-6
Ban	3	s	5	NA	430	9.918460873990118e-8	-2.8531736478128244e-5
Ban	3	s	5	NA	431	1.3651248274534797e-6	-9.858294718770167e-5
Ban	3	s	5	NA	432	5.665534716651761e-7	-6.960881108126472e-5
Ban	3	s	5	NA	433	1.4530291645311854e-8	-1.1131227815278561e-5
Ban	3	s	5	NA	434	3.963488769128604e-9	-4.000408172849079e-6
Ban	3	s	5	NA	435	4.041688904285986e-9	-3.414512240076958e-6
Ban	3	s	5	NA	436	9.808413899392327e-10	-4.295816968026868e-6
Ban	3	s	5	NA	437	1.99161801559875e-9	5.361591581150359e-6
Ban	3	s	5	NA	438	1.280607653582222e-8	2.1705484393847646e-6
Ban	3	s	5	NA	439	1.0630711633563254e-8	-2.8081102791744257e-6
Ban	3	s	5	NA	440	3.4587814655066495e-9	-1.0270699141029634e-6
Ban	3	s	5	NA	441	1.0496265297760063e-8	2.2590199018041324e-6
Ban	3	s	5	NA	442	2.199329791055873e-8	5.405895312302523e-6
Ban	3	s	5	NA	443	3.290976649002663e-8	3.6562079692695215e-6
Ban	3	s	5	NA	444	1.3133660634013566e-8	3.4314967307682283e-6
Ban	3	s	5	NA	445	1.1324548091033353e-8	9.197874263442708e-6
Ban	3	s	5	NA	446	1.2883146322519854e-8	6.101172758777108e-6
Ban	3	s	5	NA	447	9.940834612034103e-9	7.28026335967992e-6
Ban	3	s	5	NA	448	9.521805352967642e-10	1.1712243593210894e-5
Ban	3	s	5	NA	449	8.16970583980788e-9	5.829760781499145e-6
Ban	3	s	5	NA	450	1.9700878989121718e-8	3.3396492347509496e-6
Ban	3	s	5	NA	451	5.9691372776778275e-9	1.0435800289027082e-6
Ban	3	s	5	NA	452	1.201690510479176e-8	2.4224586719537885e-6
Ban	3	s	5	NA	453	1.1836935342092733e-8	8.914012472397353e-6
Ban	3	s	5	NA	454	4.533875802897954e-9	1.0976066371792356e-5
Ban	3	s	5	NA	455	4.216324736315253e-9	1.2554565642107487e-5
Ban	3	s	5	NA	456	2.4290049281218896e-8	8.531429728937969e-6
Ban	3	s	5	NA	457	6.302566380411404e-9	7.853667371378455e-6
Ban	3	s	5	NA	458	4.051015860174615e-9	9.15207977940468e-6
Ban	3	s	5	NA	459	3.1905343960356864e-9	1.1716142453657158e-5
Ban	3	s	5	NA	460	1.7223593042636993e-8	1.3950349352646872e-5
Ban	3	s	5	NA	461	1.0826530701467855e-9	1.4269755146152859e-5
Ban	3	s	5	NA	462	2.2971713279076017e-9	9.447379861872366e-6
Ban	3	s	5	NA	463	9.01551016227652e-9	1.0015281287197338e-5
Ban	3	s	5	NA	464	2.7321900176542824e-9	7.790702864872634e-6
Ban	3	s	5	NA	465	1.6037142456748963e-8	1.6345883851827376e-5
Ban	3	s	5	NA	466	1.1357116768816106e-9	1.0806878515424015e-5
